id,short_name,name,lat centre,lon centre,lwl_data,lwe_data,lswt_data,lic_data,lwlr_data
406,GLWD00000406,Tagish,60.1736,-134.3153,False,False,True,True,True
407,GLWD00000407,Sai li-mu,44.5986,81.1653,False,False,True,True,True
408,GLWD00000408,Hammar,30.7069,47.5375,False,False,True,True,True
409,GLWD00000409,Primrose,54.9236,-109.7125,False,False,True,True,True
411,GLWD00000411,Pyramid,40.1069,-119.5986,False,False,True,True,True
412,GLWD00000412,Franklin,66.9542,-95.3125,False,False,True,True,True
413,GLWD00000413,Mallery,63.9625,-98.4458,False,False,True,True,True
414,GLWD00000414,Cienaga-Grande-De-Santa-Marta,10.8875,-74.4042,False,False,True,True,True
415,GLWD00000415,Nam-Ngum,18.5681,102.6681,True,False,True,True,True
416,GLWD00000416,Ranco-Lake,-40.2319,-72.4681,True,False,True,True,True
417,GLWD00000417,Bluenose,68.3708,-119.7042,True,False,True,True,True
418,GLWD00000418,Aby,5.3097,-3.2153,False,False,True,True,True
419,GLWD00000419,Atikonak,52.7097,-64.6125,False,False,True,True,True
420,GLWD00000420,Mills,61.4847,-118.2625,True,False,True,True,True
421,GLWD00000421,Joseph,52.8292,-65.1792,False,False,True,True,True
422,GLWD00000422,Onkivesi,62.8431,27.8181,False,False,True,True,True
423,GLWD00000423,St. Peter,46.2014,-72.8236,False,False,True,True,True
424,GLWD00000424,Erichsen,70.6681,-80.6792,True,False,True,True,True
425,GLWD00000425,Ubinskoye,55.4653,80.0653,False,False,True,True,True
426,GLWD00000426,Colville,67.1819,-125.9847,True,False,True,True,True
427,GLWD00000427,Vozhe,60.7181,38.9097,False,False,True,True,True
429,GLWD00000429,Tasik Kenyir,5.0125,102.6236,False,False,True,True,True
430,GLWD00000430,Faber,63.8986,-117.3514,True,False,True,True,True
431,GLWD00000431,Laguna-Neskynpil'Gyn,66.9625,-172.9181,False,False,True,True,True
432,GLWD00000432,Albaniel,50.9042,-73.3097,False,False,True,True,True
433,GLWD00000433,Keta,68.7625,90.0264,False,False,True,True,True
434,GLWD00000434,Kubenskoye,59.6181,39.4958,True,False,True,True,True
435,GLWD00000435,Pekul'Neyskoye,62.6347,177.1958,False,False,True,True,True
436,GLWD00000436,Kyivs'Ke-Reservoir,50.7847,30.4597,False,False,True,True,True
437,GLWD00000437,Mica,52.1347,-118.4347,False,False,True,True,True
438,GLWD00000438,Schultz,64.7708,-97.4542,False,False,True,True,True
439,GLWD00000439,Mapam-Yumco,30.6958,81.4708,True,False,True,True,True
440,GLWD00000440,Rio-Andira,-2.8375,-57.0014,False,False,True,True,True
441,GLWD00000441,Eufaula Lake,35.3125,-95.5597,False,False,True,True,True
442,GLWD00000442,Govind Ballabah Pant,24.1319,82.8375,False,False,True,True,True
443,GLWD00000443,Cardiel,-48.9264,-71.2125,False,False,True,True,True
444,GLWD00000444,Ang-tzu,31.0681,87.1764,True,True,True,True,True
445,GLWD00000445,Ziway,8.0069,38.8181,True,False,True,True,True
446,GLWD00000446,Rio-Maues-Acu-And-Rio-Marau-And-Rio-Parauari,-3.4292,-57.7181,False,False,True,True,True
447,GLWD00000447,Kluane,61.0903,-138.4736,False,False,True,True,True
448,GLWD00000448,Musters,-45.4153,-69.1819,False,False,True,True,True
449,GLWD00000449,Wharton,64.0931,-99.8625,False,False,True,True,True
450,GLWD00000450,Leech,47.1458,-94.3875,False,False,True,True,True
451,GLWD00000451,Mirond-And-Pelican-And-Jan-Lakes,55.1514,-102.9708,False,False,True,True,True
452,GLWD00000452,Miguel Aleman,18.2458,-96.5403,False,False,True,True,True
454,GLWD00000454,Molson,54.2181,-96.7597,True,False,True,True,True
455,GLWD00000455,White-Nile-Reservoir,15.1681,32.4486,False,False,True,True,True
456,GLWD00000456,Wulanwula,34.8653,90.3569,True,False,True,True,True
457,GLWD00000457,Panama,9.1181,-79.9458,False,False,True,True,True
458,GLWD00000458,Bistcho,59.7403,-118.7319,False,False,True,True,True
459,GLWD00000459,None,67.8069,-175.9625,False,False,True,True,True
460,GLWD00000460,Hendrik Verwoerd,-30.6903,25.6875,True,False,True,True,True
461,GLWD00000461,Kayrakkumskoye,40.3153,70.1764,True,True,True,True,True
462,GLWD00000462,Itezhi-Tezhi-Dam,-15.7931,25.9431,False,False,True,True,True
463,GLWD00000463,Pulicat,13.5431,80.2069,False,False,True,True,True
464,GLWD00000464,Goose,42.0097,-120.4097,False,False,True,True,True
465,GLWD00000465,Keller,63.9236,-121.5597,False,False,True,True,True
466,GLWD00000466,Xinanjiang,29.5569,118.9208,False,False,True,True,True
467,GLWD00000467,Couture,60.1347,-75.3153,False,False,True,True,True
468,GLWD00000468,Kootenay,49.3958,-116.7764,False,False,True,True,True
469,GLWD00000469,Netsilik,69.3653,-93.0403,False,False,True,True,True
470,GLWD00000470,Karakul,39.0431,73.3486,False,False,True,True,True
471,GLWD00000471,Kanivs'Ke,49.9097,31.4875,False,False,True,True,True
472,GLWD00000472,Sredneye Kuyto,65.1347,31.4347,True,False,True,True,True
473,GLWD00000473,Shishmaref-Inlet,66.1736,-165.9792,False,False,True,True,True
474,GLWD00000474,Pinehouse,55.4125,-106.6264,False,False,True,True,True
475,GLWD00000475,Tiga,11.4153,8.4069,False,False,True,True,True
477,GLWD00000477,Malpaso,17.1847,-93.7431,True,False,True,True,True
478,GLWD00000478,Ndogo-Lagoon,-2.5292,9.8958,False,False,True,True,True
480,GLWD00000480,Chlew-Larn,9.0431,98.6597,False,False,True,True,True
481,GLWD00000481,Neagh,54.5931,-6.4153,False,False,True,True,True
482,GLWD00000482,Karsakuwigamak,56.2764,-99.5625,False,False,True,True,True
483,GLWD00000483,Chukchagirskoye,52.0069,136.6153,True,False,True,True,True
484,GLWD00000484,Habbaniyah,34.2486,42.3375,True,False,True,True,True
485,GLWD00000485,Lagos,6.5181,3.4458,False,False,True,True,True
486,GLWD00000486,Trout,51.2014,-93.3208,False,False,True,True,True
487,GLWD00000487,Danau Poso,-1.8819,120.5931,False,False,True,True,True
488,GLWD00000488,Scutari,42.1931,19.2931,False,False,True,True,True
489,GLWD00000489,Dorsoidong,33.4264,89.8931,True,False,True,True,True
490,GLWD00000490,Teslin,59.8736,-132.3236,False,False,True,True,True
491,GLWD00000491,Aubry,67.3014,-126.3986,True,False,True,True,True
492,GLWD00000492,Manukau-Harbour,-37.0542,174.7292,False,False,True,True,True
493,GLWD00000493,Matagami,49.8986,-77.6903,False,False,True,True,True
494,GLWD00000494,Agua-Vermelha,-19.8486,-50.1014,False,False,True,True,True
495,GLWD00000495,Portnyagino,74.1403,107.1458,False,False,True,True,True
496,GLWD00000496,Volta-Grande,-20.1153,-48.1514,False,False,True,True,True
498,GLWD00000498,Nagarjuna,16.5764,79.2819,False,False,True,True,True
499,GLWD00000499,Pool-Malebo,-4.3097,15.4653,False,False,True,True,True
500,GLWD00000500,Udyl',52.1903,140.0292,True,False,True,True,True
501,GLWD00000501,Stuart-Lake,54.5181,-124.5069,False,False,True,True,True
502,GLWD00000502,Bolon',49.8097,136.3097,True,False,True,True,True
503,GLWD00000503,Nejanilini,59.6264,-97.6653,False,False,True,True,True
505,GLWD00000505,Garda,45.5319,10.6542,True,False,True,True,True
506,GLWD00000506,Jebba,9.2458,4.7458,False,False,True,True,True
507,GLWD00000507,St-John-River,30.1125,-81.6653,False,False,True,True,True
508,GLWD00000508,Cold-Lake,54.5542,-110.0958,False,False,True,True,True
509,GLWD00000509,Dniester-Estuary,46.3347,30.1708,False,False,True,True,True
510,GLWD00000510,Grajau,-6.7486,-43.5986,False,False,True,True,True
511,GLWD00000511,Aqqikkol,37.0931,88.4014,True,False,True,True,True
512,GLWD00000512,White-Fish,62.7542,-106.7792,False,False,True,True,True
513,GLWD00000513,Canacari,-2.9181,-58.2069,False,False,True,True,True
514,GLWD00000514,Tazin,59.8153,-109.2125,False,False,True,True,True
515,GLWD00000515,Valencia,10.1736,-67.7931,True,False,True,True,True
516,GLWD00000516,North-Caribou,52.7181,-90.5569,False,False,True,True,True
517,GLWD00000517,Pletipi,51.7486,-70.0736,False,False,True,True,True
518,GLWD00000518,Mjøsa,60.6819,11.0431,False,False,True,True,True
519,GLWD00000519,Yamba,64.9069,-111.5597,False,False,True,True,True
520,GLWD00000520,Chibzhang-Lake,33.4819,90.3625,True,False,True,True,True
521,GLWD00000521,Stanwell-Fletcher,72.7264,-94.7681,False,False,True,True,True
522,GLWD00000522,Vodlozero,62.3875,36.8542,True,False,True,True,True
523,GLWD00000523,Utah,40.2042,-111.8014,False,False,True,True,True
524,GLWD00000524,Lanao,7.8486,124.2486,True,False,True,True,True
526,GLWD00000526,Ohrid,41.0264,20.7208,False,False,True,True,True
527,GLWD00000527,Abhe Bid,11.1708,41.7819,False,False,True,True,True
528,GLWD00000528,Tungabhadra,15.2403,76.2986,False,False,True,True,True
529,GLWD00000529,Oxford,54.9319,-95.3819,False,False,True,True,True
530,GLWD00000530,Puulavesi,61.8375,26.6792,False,False,True,True,True
531,GLWD00000531,Liangzi,30.2458,114.5181,False,False,True,True,True
532,GLWD00000532,Te Anau,-45.2125,167.7542,False,False,True,True,True
533,GLWD00000533,Lacha,61.2458,38.7569,True,False,True,True,True
534,GLWD00000534,Lake Livingston,30.7375,-95.1458,False,False,True,True,True
535,GLWD00000535,Pabellones,24.4319,-107.5569,False,False,True,True,True
536,GLWD00000536,Bangong,33.5181,79.8042,False,False,True,True,True
537,GLWD00000537,Ist'Ifanos,4.6958,36.9319,False,False,True,True,True
538,GLWD00000538,Saint-Martin,51.6764,-98.4819,False,False,True,True,True
539,GLWD00000539,Longgan,29.9375,116.1986,False,False,True,True,True
540,GLWD00000540,Maunoir,67.4819,-125.0125,True,False,True,True,True
541,GLWD00000541,Bamendjin,5.8153,10.6153,False,False,True,True,True
542,GLWD00000542,Karakaya,38.5069,38.4181,True,False,True,True,True
543,GLWD00000543,Urru,31.7181,87.9597,True,False,True,True,True
544,GLWD00000544,Nichicun,53.1681,-70.9431,False,False,True,True,True
545,GLWD00000545,Cormorant,54.1681,-100.7514,False,False,True,True,True
546,GLWD00000546,Pend-Oreille,48.1681,-116.3292,False,False,True,True,True
547,GLWD00000547,None,9.5125,80.3236,False,False,True,True,True
548,GLWD00000548,Umbozero,67.6486,34.4347,True,False,True,True,True
549,GLWD00000549,Dorgon,47.6458,93.4903,True,False,True,True,True
550,GLWD00000550,Kushmurun,52.7014,64.8458,False,False,True,True,True
551,GLWD00000551,Laguna-Tenkergynpil'Gyn,68.5847,-178.5125,False,False,True,True,True
552,GLWD00000552,Ak?ehir,38.5069,31.4181,False,False,True,True,True
553,GLWD00000553,Jupia,-20.6653,-51.6042,False,False,True,True,True
554,GLWD00000554,Clark,60.3153,-154.0903,False,False,True,True,True
555,GLWD00000555,Simard,47.6375,-78.7069,False,False,True,True,True
556,GLWD00000556,Marion,33.4681,-80.2125,False,False,True,True,True
557,GLWD00000557,Lynx,62.5069,-106.2819,False,False,True,True,True
558,GLWD00000558,Old-Wives,50.0958,-105.9569,True,False,True,True,True
559,GLWD00000559,Upper Klamath,42.4569,-122.0069,False,False,True,True,True
560,GLWD00000560,Biarini,-3.5181,-63.2736,False,False,True,True,True
561,GLWD00000561,Lama,69.3708,89.3375,False,False,True,True,True
562,GLWD00000562,Vaaldam,-27.0236,28.3236,False,False,True,True,True
563,GLWD00000563,Vembanad,9.5986,76.3931,False,False,True,True,True
564,GLWD00000564,Sudoche-Ko'L,43.4875,58.3681,False,False,True,True,True
565,GLWD00000565,Okanagan,49.8208,-119.5431,True,False,True,True,True
566,GLWD00000566,Amisk,54.5236,-102.2542,False,False,True,True,True
567,GLWD00000567,Falcon,26.6542,-99.2042,False,False,True,True,True
568,GLWD00000568,Rennie,61.4903,-105.5292,False,False,True,True,True
569,GLWD00000569,Kakisa,60.8986,-117.5208,False,False,True,True,True
570,GLWD00000570,Goeland,49.8347,-76.8514,False,False,True,True,True
571,GLWD00000571,Francis Case,44.2014,-99.6764,False,False,True,True,True
572,GLWD00000572,Yellowstone,44.4764,-110.3486,True,False,True,True,True
573,GLWD00000573,Meelpaeg,48.2486,-56.6069,False,False,True,True,True
574,GLWD00000574,M'Bakaou,6.3819,12.8042,False,False,True,True,True
575,GLWD00000575,Lady Melville,69.1819,-92.2903,True,False,True,True,True
576,GLWD00000576,Mosul,36.6597,42.9097,True,True,True,True,True
579,GLWD00000579,Ch'Amo,5.8458,37.5736,False,False,True,True,True
581,GLWD00000581,Split,56.2236,-96.1486,False,False,True,True,True
586,GLWD00000586,Malombe,-14.6347,35.2542,False,False,True,True,True
588,GLWD00000588,Cochrane,-47.3347,-71.9431,True,False,True,True,True
590,GLWD00000590,Cuitzeo,19.9319,-101.1931,False,False,True,True,True
592,GLWD00000592,Lumajangdong,34.0319,81.6458,True,True,True,True,True
594,GLWD00000594,Torneträsk,68.4125,18.7847,False,False,True,True,True
596,GLWD00000596,Han Shui,32.7292,111.5708,False,False,True,True,True
601,GLWD00000601,Krasnodarskoye,44.9625,39.1986,False,False,True,True,True
603,GLWD00000603,Ubol Ratana,16.7569,102.5792,False,False,True,True,True
604,GLWD00000604,Shala,7.4625,38.5458,True,False,True,True,True
608,GLWD00000608,Orel',53.4597,139.7181,False,False,True,True,True
609,GLWD00000609,Hoh Xil,35.5931,91.0736,True,False,True,True,True
612,GLWD00000612,Bolshiye-Kizi-Ozero,51.6542,140.2569,False,False,True,True,True
613,GLWD00000613,Tshangalele,-10.9375,27.0514,False,False,True,True,True
616,GLWD00000616,Chomen,9.5319,37.2236,False,False,True,True,True
618,GLWD00000618,St. Lucia,-27.9903,32.4764,False,False,True,True,True
620,GLWD00000620,Dongting-Lake,29.2292,112.8569,True,False,True,True,True
622,GLWD00000622,Maharana-Pratap-Reservoir,31.9847,76.0542,True,False,True,True,True
623,GLWD00000623,Daguan,29.9931,116.4569,False,False,True,True,True
624,GLWD00000624,Swan,52.4125,-100.6569,True,False,True,True,True
627,GLWD00000627,Dian Chi,24.8681,102.7181,False,False,True,True,True
629,GLWD00000629,Dabsan,37.0458,95.0514,False,False,True,True,True
630,GLWD00000630,Achit,49.4875,90.5236,True,False,True,True,True
632,GLWD00000632,Tustumena,60.2153,-150.9125,True,False,True,True,True
633,GLWD00000633,Timiskaming,47.5375,-79.5458,False,False,True,True,True
634,GLWD00000634,Iznik,40.4375,29.5125,True,False,True,True,True
635,GLWD00000635,Belot,66.9458,-126.2931,True,False,True,True,True
637,GLWD00000637,Hondo,-27.5431,-64.9931,False,False,True,True,True
639,GLWD00000639,Xijir Ulan,35.2069,90.3125,False,False,True,True,True
645,GLWD00000645,Boon Tsagaan,45.5903,99.1597,False,False,True,True,True
646,GLWD00000646,Clearwater,54.0569,-101.0653,False,False,True,True,True
648,GLWD00000648,Rogaguado-Lake,-13.0069,-65.9458,False,False,True,True,True
649,GLWD00000649,Puma-Yumco,28.5681,90.4264,False,False,True,True,True
654,GLWD00000654,Siljan,60.8653,14.7597,False,False,True,True,True
657,GLWD00000657,Höytiäinen,62.7347,29.7181,False,False,True,True,True
667,GLWD00000667,Sitidgi,68.5486,-132.6903,False,False,True,True,True
669,GLWD00000669,Utikuma,55.8542,-115.4236,False,False,True,True,True
672,GLWD00000672,Smoothstone,54.6431,-106.8625,False,False,True,True,True
674,GLWD00000674,Kisale,-8.2486,26.5125,True,False,True,True,True
676,GLWD00000676,La-ang,30.6597,81.2458,True,False,True,True,True
677,GLWD00000677,Bear,42.0181,-111.3292,False,False,True,True,True
679,GLWD00000679,Võrtsjärv,58.3042,26.0347,False,False,True,True,True
681,GLWD00000681,Ngoin,31.5792,88.7708,False,False,True,True,True
684,GLWD00000684,Kiskittogisu,54.1486,-98.3958,True,False,True,True,True
685,GLWD00000685,Paiku,28.8375,85.6042,False,False,True,True,True
687,GLWD00000687,George,0.0069,30.2292,True,False,True,True,True
688,GLWD00000688,Song-Kul,41.8458,75.1264,False,False,True,True,True
690,GLWD00000690,Prespa,40.8875,21.0375,True,False,True,True,True
699,GLWD00000699,Pavylon,68.4375,151.8681,False,False,True,True,True
702,GLWD00000702,Saint Lawrence,45.2208,-74.2097,False,False,True,True,True
706,GLWD00000706,Beysugskiy,46.0958,38.4764,False,False,True,True,True
708,GLWD00000708,Hong,29.8097,113.3292,True,False,True,True,True
710,GLWD00000710,Uddjaur,66.0264,17.7264,False,False,True,True,True
713,GLWD00000713,Tobin,53.6014,-103.4653,False,False,True,True,True
718,GLWD00000718,Gozha,35.0181,80.9931,False,False,True,True,True
723,GLWD00000723,Enriquillo,18.4542,-71.5819,False,False,True,True,True
725,GLWD00000725,Dogai Coring,34.5542,88.9986,True,True,True,True,True
728,GLWD00000728,Red Deer,52.9625,-101.3542,False,False,True,True,True
729,GLWD00000729,Toktogul'skoye,41.8042,72.8431,True,True,True,True,True
730,GLWD00000730,Quill-Lakes,51.8486,-104.3625,False,False,True,True,True
731,GLWD00000731,Zapatosa,9.0653,-73.8486,False,False,True,True,True
732,GLWD00000732,Zonag,35.5569,91.8931,True,False,True,True,True
733,GLWD00000733,Kiskittogisu,54.2625,-98.6125,True,False,True,True,True
736,GLWD00000736,Hoh Sai,35.6903,92.9208,False,False,True,True,True
738,GLWD00000738,Habbaniyah,33.2792,43.5153,True,False,True,True,True
744,GLWD00000744,Ta-tse,31.9042,87.5486,True,True,True,True,True
746,GLWD00000746,Lake Maurepas,30.2514,-90.5042,False,False,True,True,True
748,GLWD00000748,Calcasieu,29.8819,-93.2903,False,False,True,True,True
754,GLWD00000754,Cumberland,54.0125,-102.2986,False,False,True,True,True
755,GLWD00000755,Chabyer-Lake,31.4431,84.0486,False,False,True,True,True
756,GLWD00000756,Kronotskoye,54.7903,160.2153,False,False,True,True,True
758,GLWD00000758,Hornavan,66.1764,17.7153,False,False,True,True,True
761,GLWD00000761,Winnibigoshish,47.4125,-94.2264,False,False,True,True,True
767,GLWD00000767,Erhai,25.8042,100.1819,False,False,True,True,True
770,GLWD00000770,Adjuntas,23.9625,-98.7514,False,False,True,True,True
771,GLWD00000771,Wasekamio,56.5347,-108.6569,False,False,True,True,True
773,GLWD00000773,Orog,50.1597,91.0181,False,False,True,True,True
779,GLWD00000779,Wapawekka,54.9181,-104.6764,True,False,True,True,True
782,GLWD00000782,Pasfield,58.3847,-105.3236,False,False,True,True,True
790,GLWD00000790,Wu-liang-su,40.9986,108.8625,False,False,True,True,True
791,GLWD00000791,Shijiu,31.4847,118.9181,False,False,True,True,True
792,GLWD00000792,Nerpich'ye,69.3125,160.0014,False,False,True,True,True
794,GLWD00000794,Saitlan,54.9847,78.5847,True,False,True,True,True
797,GLWD00000797,Red Sucker,54.1431,-93.8097,False,False,True,True,True
799,GLWD00000799,Hawizeh-Marshes,31.3792,47.7236,True,False,False,True,True
800,GLWD00000800,Corangamite,-38.0986,143.4542,True,False,True,True,True
801,GLWD00000801,Feia,-21.9931,-41.3875,False,False,True,True,True
804,GLWD00000804,Sachigo,53.8292,-92.1375,False,False,True,True,True
805,GLWD00000805,Biche,54.8986,-112.2042,False,False,True,True,True
806,GLWD00000806,Qaroun,29.4569,30.5847,False,False,True,True,True
810,GLWD00000810,Plonge,55.1014,-107.2819,False,False,True,True,True
811,GLWD00000811,Stora-Lulevatten,67.2181,19.1931,False,False,True,True,True
812,GLWD00000812,Lixi'Oidain,35.7431,90.2181,True,False,True,True,True
817,GLWD00000817,Great Bitter,30.3319,32.3736,False,False,True,True,True
818,GLWD00000818,Taal,13.9486,120.9986,False,False,True,True,True
819,GLWD00000819,Donggi Cona,35.2653,98.6431,False,False,True,True,True
824,GLWD00000824,Moultrie,33.3181,-80.0625,False,False,True,True,True
825,GLWD00000825,Tishke,66.2597,31.9069,False,False,True,True,True
827,GLWD00000827,Dalai,43.2847,116.6514,True,False,True,True,True
829,GLWD00000829,Langano,7.5986,38.7597,True,False,True,True,True
831,GLWD00000831,Rupanco,-40.8014,-72.5736,True,False,True,True,True
833,GLWD00000833,Sirindhorn,15.1569,105.3875,False,False,True,True,True
836,GLWD00000836,Salvador,29.7125,-90.2625,False,False,True,True,True
837,GLWD00000837,Waterhen,52.0819,-99.5736,False,False,True,True,True
840,GLWD00000840,Yalpug,45.2986,28.6653,False,False,True,True,True
849,GLWD00000849,Blackwater,63.9375,-123.1625,False,False,True,True,True
851,GLWD00000851,Tenis,56.1514,71.7236,False,False,True,True,True
870,GLWD00000870,Aralsor-Koli,49.0625,48.1875,False,False,True,True,True
872,GLWD00000872,White,29.7625,-92.5569,False,False,True,True,True
876,GLWD00000876,Weishan,34.5986,117.2319,False,False,True,True,True
879,GLWD00000879,Alakol,44.8708,74.1958,False,False,True,True,True
881,GLWD00000881,Burdur,37.7264,30.1653,False,False,True,True,True
882,GLWD00000882,Upper Ugashik,57.6458,-156.7486,False,False,True,True,True
883,GLWD00000883,Mono,38.0181,-118.9681,True,False,True,True,True
892,GLWD00000892,Fuxian,24.5847,102.8986,False,False,True,True,True
893,GLWD00000893,Neuchatel,46.9569,6.9375,True,False,True,True,True
894,GLWD00000894,Molochnoye,46.5042,35.3514,False,False,True,True,True
902,GLWD00000902,Teke,53.8375,72.9347,False,False,True,True,True
904,GLWD00000904,Waswanipi,49.5319,-76.3931,False,False,True,True,True
905,GLWD00000905,Oneida Lake,43.1931,-75.8875,False,False,True,True,True
907,GLWD00000907,Shalkar,50.5569,51.6792,False,False,True,True,True
908,GLWD00000908,Loche,56.5208,-109.5875,False,False,True,True,True
910,GLWD00000910,Canoe,55.1764,-108.2653,False,False,True,True,True
913,GLWD00000913,Hsu-ju,30.3181,86.4069,False,False,True,True,True
915,GLWD00000915,Cabaliana,-3.3125,-60.8236,False,False,True,True,True
917,GLWD00000917,Zimbambo,-8.0347,26.9208,True,True,True,True,True
920,GLWD00000920,Telmen,48.8486,97.3514,True,False,True,True,True
924,GLWD00000924,Dorge,35.2181,92.1347,False,False,True,True,True
929,GLWD00000929,George,29.2986,-81.5958,False,False,True,True,True
931,GLWD00000931,Robert S. Kerr,35.3542,-94.8597,False,False,True,True,True
934,GLWD00000934,Pukaki,-44.0597,170.1736,True,False,True,True,True
936,GLWD00000936,Yanisyarni,61.9792,30.9708,True,False,True,True,True
937,GLWD00000937,Rana Pratap,24.8153,75.5986,False,False,True,True,True
940,GLWD00000940,Laberge,61.0625,-135.1153,False,False,True,True,True
944,GLWD00000944,Bolshoye-Morskoye,70.0597,158.7319,False,False,True,True,True
945,GLWD00000945,Hanhowuz Howdany,37.1986,61.3153,False,False,True,True,True
948,GLWD00000948,Maggiore,45.9903,8.6819,False,False,True,True,True
949,GLWD00000949,Nanew,54.2319,-101.8653,False,False,True,True,True
953,GLWD00000953,Urua,-2.1931,-56.4958,False,False,True,True,True
954,GLWD00000954,Inland,66.4819,-159.8486,False,False,True,True,True
957,GLWD00000957,Alaotra,-17.4042,48.5597,False,False,True,True,True
960,GLWD00000960,Malyye Chany,54.5486,77.9958,False,False,True,True,True
962,GLWD00000962,Del-Toro,-51.2097,-72.7042,False,False,True,True,True
970,GLWD00000970,Baitu,30.7903,117.1042,False,False,True,True,True
975,GLWD00000975,Guiers,16.2708,-15.8319,False,False,True,True,True
976,GLWD00000976,Bartlett,63.0931,-118.4486,False,False,True,True,True
977,GLWD00000977,Reed,54.6125,-100.3736,False,False,True,True,True
982,GLWD00000982,Sangiyn Dalay,49.2736,98.9458,False,False,True,True,True
983,GLWD00000983,Rinqin-Xub-Lake,31.2847,83.4597,False,False,True,True,True
985,GLWD00000985,Ulakh-Ulyung,68.2625,151.0792,False,False,True,True,True
989,GLWD00000989,Zige-Tang,32.0875,90.8792,True,False,True,True,True
990,GLWD00000990,Ge,31.6181,119.8347,False,False,True,True,True
1003,GLWD00001003,Talbot,54.0903,-99.8375,False,False,True,True,True
1007,GLWD00001007,Guarico,9.0458,-67.3847,False,False,True,True,True
1009,GLWD00001009,Missisa,52.2986,-85.1931,False,False,True,True,True
1010,GLWD00001010,Lower-Ugashik,57.5153,-156.9069,False,False,True,True,True
1011,GLWD00001011,Bolshoy-Uvat,57.5264,70.3875,False,False,True,True,True
1013,GLWD00001013,Røssvatnet,65.7681,14.0097,False,False,True,True,True
1016,GLWD00001016,Coipasa,-19.2597,-68.1403,False,False,True,True,True
1019,GLWD00001019,Mahoney,65.5042,-125.3653,False,False,True,True,True
1026,GLWD00001026,American-Falls,42.9736,-112.6958,True,False,True,True,True
1028,GLWD00001028,Bolmen,56.8653,13.6986,False,False,True,True,True
1029,GLWD00001029,Evoron,51.4792,136.5153,False,False,True,True,True
1031,GLWD00001031,Chagan,45.2181,124.3153,False,False,True,True,True
1035,GLWD00001035,Kyzylkak,53.4236,73.7764,False,False,True,True,True
1044,GLWD00001044,Jingyu,36.3403,89.4292,True,False,True,True,True
1046,GLWD00001046,Kabamba,-7.8819,27.0319,False,False,True,True,True
1050,GLWD00001050,Kuchukskoye,52.7153,79.7625,False,False,True,True,True
1053,GLWD00001053,Athapapuskow,54.5236,-101.6875,False,False,True,True,True
1054,GLWD00001054,Chambri,-4.2292,143.1292,False,False,True,True,True
1057,GLWD00001057,Corrib,53.4653,-9.2903,False,False,True,True,True
1058,GLWD00001058,Mamawi,58.6125,-111.4569,False,False,True,True,True
1059,GLWD00001059,Ukal,21.2375,73.7014,False,False,True,True,True
1061,GLWD00001061,Nilakka,63.1403,26.5597,False,False,True,True,True
1062,GLWD00001062,Wekusko,54.7792,-99.8486,False,False,True,True,True
1063,GLWD00001063,Hada-Naihaolai,49.0708,117.9736,False,False,True,True,True
1066,GLWD00001066,Bam,31.2042,90.5708,False,False,True,True,True
1071,GLWD00001071,Kesagami,50.3875,-80.2181,False,False,True,True,True
1075,GLWD00001075,Last-Mountain,51.1931,-105.2764,False,False,True,True,True
1076,GLWD00001076,Dukan,36.1347,44.9125,True,False,True,True,True
1079,GLWD00001079,Cuona,32.0569,91.4764,False,False,True,True,True
1083,GLWD00001083,Elton,49.1486,46.6708,False,False,True,True,True
1096,GLWD00001096,Aksayquin,35.2347,79.8514,True,False,True,True,True
1099,GLWD00001099,None,65.0875,-50.0403,False,False,True,True,True
1107,GLWD00001107,Junshan,28.5986,116.3097,False,False,True,True,True
1109,GLWD00001109,Villarrica,-39.2542,-72.0764,False,False,True,True,True
1110,GLWD00001110,Hirfanli,39.1931,33.5569,False,False,True,True,True
1111,GLWD00001111,Uru-Uru,-18.1403,-67.0986,False,False,True,True,True
1115,GLWD00001115,Neusiedl,47.8792,16.7875,False,False,True,True,True
1116,GLWD00001116,Rossignol,44.1764,-65.0958,False,False,True,True,True
1121,GLWD00001121,Negra,-34.0292,-53.6875,False,False,True,True,True
1128,GLWD00001128,Walker,38.7264,-118.7153,True,False,True,True,True
1129,GLWD00001129,Grand,29.8792,-92.7569,False,False,True,True,True
1130,GLWD00001130,Toson,37.1236,96.9153,False,False,True,True,True
1137,GLWD00001137,Aiapua,-4.3986,-62.1208,False,False,True,True,True
1145,GLWD00001145,Kus,40.1958,27.9958,False,False,True,True,True
1146,GLWD00001146,Abayata,7.6208,38.6042,False,False,True,True,True
1148,GLWD00001148,Mattamuskeet,35.4986,-76.1819,False,False,True,True,True
1149,GLWD00001149,Rann-Of-Kutch,24.1458,70.3486,False,False,True,True,True
1154,GLWD00001154,Abert,42.6875,-120.2181,False,False,True,True,True
1157,GLWD00001157,Koka,8.3792,39.0708,False,False,True,True,True
1169,GLWD00001169,Wabigoon,49.7458,-92.7847,False,False,True,True,True
1170,GLWD00001170,Great,-41.9319,146.7403,False,False,True,True,True
1174,GLWD00001174,Jili,46.9236,87.4486,False,False,True,True,True
1184,GLWD00001184,Gusinoye,51.2292,106.4403,False,False,True,True,True
1187,GLWD00001187,Ozhogino,69.2542,146.7042,False,False,True,True,True
1188,GLWD00001188,Clear,39.0736,-122.8486,False,False,True,True,True
